% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
-25,-5,1.4013680136759632E-5-3.6382084639076196E-11i,3.463947843290738E-5-8.993044109728467E-11i
-21.936407835746515,2.8631157792180217,-0.018519846301012555+4.808091871760261E-8i,-0.03772167725438028+9.793239471218713E-8i
-21.755105902671552,2.13673444911563,-0.0067689021479266824+1.7573311824077555E-8i,-0.04160834295747065+1.0802289193961979E-7i
-21.98878572332638,2.4710608410158037,-0.011902599486563848+3.090133196247525E-8i,-0.03815381212173907+9.905429610893675E-8i
-21.024762978193685,0.3655311061666455,0.01518313573840749-3.941820593171016E-8i,-0.03609331705701989+9.370487289480636E-8i
-21.632422012708574,1.3679288616666931,0.0032210603306732644-8.362463566188047E-9i,-0.039584111713310124+1.0276761625674615E-7i
-21.957419221919945,-0.7752059731354184,0.01273408675645639-3.3060025462890414E-8i,-0.02457113918423781+6.3791185235263E-8i
-23.37267987425875,-1.7779225070949922,0.007142332740567155-1.854280615356037E-8i,-0.016733847931652678+4.344413928482097E-8i
-25,-2.6695331127235296,6.177806774878188E-5-1.603871979162685E-10i,-0.011779085776973577+3.058066771209883E-8i
-21.87733592654712,3.292681574676299,-0.02688162421142226+6.978962825604262E-8i,-0.035076986987111626+9.106629357361147E-8i
-22.208369349158076,3.107984712089373,-0.020492623145182652+5.320260933806556E-8i,-0.03155718798635874+8.192824961217788E-8i
-22.38500346104325,2.727497707099622,-0.014124611762522702+3.6670083489534017E-8i,-0.0318715604677929+8.274441824991854E-8i
-22.37153661124149,1.9962681105622766,-0.00574455784188359+1.491392607557081E-8i,-0.033800697024831336+8.775281067860978E-8i
-22.5385482767207,0.8456495088170364,0.002983551539035884-7.745847168852047E-9i,-0.0302284285197782+7.847854625775801E-8i
-23.62884698036443,-0.05622243067408894,0.003267351418334915-8.482643722496238E-9i,-0.023184712383695738+6.019176690201915E-8i
-25,-0.754758673658571,-2.599822075851262E-5+6.749615081666498E-11i,-0.019677803090846286+5.108718698709746E-8i
-22.261455847115577,3.46259138374519,-0.024826108472701575+6.445313228571784E-8i,-0.026944344249805047+6.995246098253555E-8i
-22.21278389992483,3.8485196191539432,-0.03001153309750082+7.791544594904875E-8i,-0.021737412132252498+5.643430992215977E-8i
-22.601058570829473,3.1704877298410388,-0.017791006814066646+4.618871769388712E-8i,-0.026129128615149527+6.783601163245933E-8i
-22.945792776445458,2.627159658108939,-0.010362677249046826+2.6903411314002272E-8i,-0.026579933598912902+6.900638407668976E-8i
-23.134447981040267,1.9007865352983904,-0.004284613950985966+1.1123643888032253E-8i,-0.027454134217495475+7.127596926663872E-8i
-23.904434509287185,1.3298564136714441,-9.866988831896777E-4+2.561651324219858E-9i,-0.02442813861070381+6.341992951094249E-8i
-25,0.7950466473559672,-9.71979158387315E-5+2.523436218097577E-10i,-0.022798354985161584+5.9188712212851964E-8i
-22.688696605036522,3.6994000298354845,-0.021756107723169642+5.64828471061487E-8i,-0.019510631016537272+5.065317761218997E-8i
-22.508797193564682,4.091404531109186,-0.027248993092068206+7.074338526906315E-8i,-0.015310842039010952+3.974975491754628E-8i
-23.278892594617407,3.413912522725651,-0.013607051229466038+3.5326401392140454E-8i,-0.018545785128954596+4.814826067378604E-8i
-23.912404807483306,2.713880964285526,-0.005850612847955643+1.518926432858354E-8i,-0.020529890068498004+5.3299361108145996E-8i
-25,2.217726418713905,-1.0185211081277974E-4+2.644267658341902E-10i,-0.02074355919277456+5.38540853552954E-8i
-23.04751105408606,4.255688689307257,-0.020280081523747957+5.265081229516405E-8i,-0.010284854411912776+2.670136895113143E-8i
-22.715824264065674,5,-0.026582298185395814+6.901252297700903E-8i,-1.1830717079686082E-4+3.071471204600926E-10i
-24.067105290218375,3.9584811763203462,-0.008271866123601876+2.1475282044327007E-8i,-0.010652476986717193+2.765578460073886E-8i
-25,3.612065395695714,-2.511525466368976E-4+6.520380884562808E-10i,-0.012600603412231237+3.271347821192817E-8i
-23.683507434719353,5,-0.01355577182133986+3.519327064072174E-8i,5.414824725987385E-5-1.4057878413026558E-10i
