% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:50"
% Dimension,2
% Nodes,868
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-22.80286855059387,9.708045072421125,-3.075674348268544E-4+8.304415478121527E-10i,-0.0020090033070172867+5.424370810837864E-9i
-24.999999999999996,11.11111111111111,-1.2630747336002854E-7+3.4103406902563955E-13i,-0.0018152938346937635+4.9013492688711306E-9i
-22.78082923067346,12.456987989646459,-3.044454285691574E-4+8.220120347515699E-10i,-0.0016267316444411918+4.392225547044626E-9i
-24.999999999999996,13.88888888888889,8.728187524583338E-10-2.356637106354063E-15i,-0.0014347212536539682+3.873791577560267E-9i
-20.622169048893248,8.313864279683507,-6.200032107381523E-4+1.6740277665084122E-9i,-0.0022032365767832157+5.948806622035972E-9i
-18.37095758102718,4.11493563182793,-9.426086716089003E-4+2.5450724478460715E-9i,-0.0028353128705024496+7.655432084472463E-9i
-18.42619098781253,6.889391759192502,-9.459774858496528E-4+2.5541683500623967E-9i,-0.0024097556913108137+6.506414592521678E-9i
-16.089212372985475,-0.04073934104627184,-0.0012053946338215354+3.25460264022723E-9i,-0.003572624153135246+9.646195258454879E-9i
-16.12474660075064,2.702037261076562,-0.0012865108375087336+3.473618888746694E-9i,-0.0030968360656002856+8.361552766748698E-9i
-13.509894286312724,-4.358723762333429,-0.0013325743443513669+3.5979917760831827E-9i,-0.00462256771419626+1.2481075213978873E-8i
-13.82738697824762,-1.4561552011454624,-0.0015537215406935926+4.195096018046801E-9i,-0.0039708898148014225+1.0721524812444505E-8i
-11.230907252336436,-4.598764498620474,-0.001868705731634289+5.045563035819021E-9i,-0.005001627066610698+1.3504547141392472E-8i
