% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
14.37750282381341,-3.836671075125183,-0.08259263396281369+2.230026557414446E-7i,0.0074113217415010535-2.001079698770395E-8i
15.222646891985471,-5,-0.09171267346041849+2.4762704330302706E-7i,6.23387932667067E-5-1.6831666199097227E-10i
12.427966682089545,1.1156264522508443,-0.06310426324167845+1.7038345450802784E-7i,0.005591301198059224-1.509668545961347E-8i
10.797636517885838,3.027186573139114,-0.06159573674690844+1.66310386506087E-7i,0.0013313275484093297-3.594625388635479E-9i
9.210526315789473,5,-0.06111773110318167+1.6501975654435887E-7i,-3.9570596730524134E-5+1.0684183003701395E-10i
11.695722889012124,-1.180695332885321,-0.06890354554364678+1.860416953544904E-7i,0.0046972484313077744-1.2682715450517103E-8i
12.524386604400036,-3.4196987644533747,-0.07494174086518125+2.0234500871284425E-7i,0.004151495109307864-1.1209164670670011E-8i
13.620134164682954,-5,-0.08046418298919548+2.172557725515221E-7i,5.27407621652524E-5-1.4240168238362227E-10i
9.82364451427547,0.9640970023709233,-0.06478491666745861+1.7492127052560182E-7i,7.705250679877438E-4-2.0804414175013186E-9i
8.174877998521142,2.990059079566931,-0.061818902973278335+1.6691294219131558E-7i,-0.0012163160756469328+3.284090869561783E-9i
6.578947368421044,5,-0.05907157294159455+1.5949506648172647E-7i,-1.5480529472496524E-5+4.179790641140333E-11i
8.727007847038678,-1.1275632524441161,-0.0685700528462452+1.8514125479917058E-7i,-9.898748000592382E-4+2.672692450563532E-9i
10.168536960587208,-3.2235903522728626,-0.07178588808972232+1.9382410901163117E-7i,9.924729951422036E-4-2.6797076573221305E-9i
11.480065207820182,-4.999999999999999,-0.07421354232161571+2.0037885021504116E-7i,-1.6082575147661576E-5+4.3423448278003355E-11i
7.121431352018289,0.9599575986736545,-0.06438525145204782+1.7384216213339158E-7i,-0.004009093863473909+1.0824676920631455E-8i
5.524958011856863,2.989060172294714,-0.05858291234479917+1.5817566781851555E-7i,-0.004453675091903769+1.2025059931510204E-8i
